Continent,Region/Country,Product,Variable,Year,Unit,Quantity
America,Chile,Table Grapes,Consumption,2011,tonnes, 37 000
America,Chile,Dried Grapes,Exports,2011,tonnes, 70 245
America,Chile,Fresh Grapes,Exports,2011,tonnes, 853 195
America,Chile,Dried Grapes,Imports,2011,tonnes,  423
America,Chile,Fresh Grapes,Imports,2011,tonnes,  177
America,Chile,Dried Grapes,Production,2011,tonnes, 71 513
America,Chile,Fresh Grapes,Production,2011,tonnes,2 644 050
America,Chile,Table Grapes,Production,2011,tonnes, 890 018
America,Chile,Dried Grapes,Consumption,2012,tonnes, 25 867
America,Chile,Table Grapes,Consumption,2012,tonnes, 40 000
America,Chile,Dried Grapes,Exports,2012,tonnes, 73 589
America,Chile,Fresh Grapes,Exports,2012,tonnes, 812 566
America,Chile,Dried Grapes,Imports,2012,tonnes, 2 116
America,Chile,Fresh Grapes,Imports,2012,tonnes,  266
America,Chile,Dried Grapes,Production,2012,tonnes, 74 983
America,Chile,Fresh Grapes,Production,2012,tonnes,2 922 684
America,Chile,Table Grapes,Production,2012,tonnes, 852 266
America,Chile,Dried Grapes,Consumption,2013,tonnes, 17 268
America,Chile,Table Grapes,Consumption,2013,tonnes, 42 000
America,Chile,Dried Grapes,Exports,2013,tonnes, 67 154
America,Chile,Fresh Grapes,Exports,2013,tonnes, 856 713
America,Chile,Dried Grapes,Imports,2013,tonnes, 1 922
America,Chile,Fresh Grapes,Imports,2013,tonnes,  215
America,Chile,Dried Grapes,Production,2013,tonnes, 68 445
America,Chile,Fresh Grapes,Production,2013,tonnes,2 955 472
America,Chile,Table Grapes,Production,2013,tonnes, 898 498
America,Chile,Dried Grapes,Consumption,2014,tonnes, 27 115
America,Chile,Table Grapes,Consumption,2014,tonnes, 44 000
America,Chile,Dried Grapes,Exports,2014,tonnes, 66 000
America,Chile,Fresh Grapes,Exports,2014,tonnes, 731 894
America,Chile,Dried Grapes,Imports,2014,tonnes,  115
America,Chile,Fresh Grapes,Imports,2014,tonnes,  207
America,Chile,Dried Grapes,Production,2014,tonnes, 67 269
America,Chile,Fresh Grapes,Production,2014,tonnes,2 530 462
America,Chile,Table Grapes,Production,2014,tonnes, 735 120
America,Chile,Dried Grapes,Consumption,2015,tonnes, 31 052
America,Chile,Table Grapes,Consumption,2015,tonnes, 39 646
America,Chile,Dried Grapes,Exports,2015,tonnes, 62 000
America,Chile,Fresh Grapes,Exports,2015,tonnes, 751 039
America,Chile,Dried Grapes,Imports,2015,tonnes, 1 050
America,Chile,Fresh Grapes,Imports,2015,tonnes,  234
America,Chile,Dried Grapes,Production,2015,tonnes, 63 237
America,Chile,Fresh Grapes,Production,2015,tonnes,2 842 135
America,Chile,Table Grapes,Production,2015,tonnes, 754 418
America,Chile,Dried Grapes,Consumption,2016,tonnes, 34 989
America,Chile,Table Grapes,Consumption,2016,tonnes, 35 292
America,Chile,Dried Grapes,Exports,2016,tonnes, 55 600
America,Chile,Fresh Grapes,Exports,2016,tonnes, 709 617
America,Chile,Dried Grapes,Imports,2016,tonnes, 2 093
America,Chile,Fresh Grapes,Imports,2016,tonnes,  340
America,Chile,Dried Grapes,Production,2016,tonnes, 56 668
America,Chile,Fresh Grapes,Production,2016,tonnes,2 478 780
America,Chile,Table Grapes,Production,2016,tonnes, 712 810
America,Chile,Dried Grapes,Consumption,2017,tonnes, 22 000
America,Chile,Table Grapes,Consumption,2017,tonnes, 32 390
America,Chile,Dried Grapes,Exports,2017,tonnes, 51 748
America,Chile,Fresh Grapes,Exports,2017,tonnes, 704 380
America,Chile,Dried Grapes,Imports,2017,tonnes, 1 608
America,Chile,Fresh Grapes,Imports,2017,tonnes,  326
America,Chile,Dried Grapes,Production,2017,tonnes, 53 000
America,Chile,Fresh Grapes,Production,2017,tonnes,2 383 095
America,Chile,Table Grapes,Production,2017,tonnes, 697 007
America,Chile,Dried Grapes,Consumption,2018,tonnes, 19 160
America,Chile,Table Grapes,Consumption,2018,tonnes, 31 410
America,Chile,Dried Grapes,Exports,2018,tonnes, 62 740
America,Chile,Fresh Grapes,Exports,2018,tonnes, 724 406
America,Chile,Dried Grapes,Imports,2018,tonnes, 1 231
America,Chile,Fresh Grapes,Imports,2018,tonnes,  341
America,Chile,Dried Grapes,Production,2018,tonnes, 69 340
America,Chile,Fresh Grapes,Production,2018,tonnes,2 828 021
America,Chile,Table Grapes,Production,2018,tonnes, 727 000
America,Chile,Dried Grapes,Consumption,2019,tonnes, 26 863
America,Chile,Table Grapes,Consumption,2019,tonnes, 26 634
America,Chile,Dried Grapes,Exports,2019,tonnes, 66 364
America,Chile,Fresh Grapes,Exports,2019,tonnes, 652 523
America,Chile,Dried Grapes,Imports,2019,tonnes,  329
America,Chile,Fresh Grapes,Imports,2019,tonnes,  464
America,Chile,Dried Grapes,Production,2019,tonnes, 68 171
America,Chile,Fresh Grapes,Production,2019,tonnes,2 701 588
America,Chile,Table Grapes,Production,2019,tonnes, 665 852
America,Chile,Dried Grapes,Consumption,2020,tonnes, 26 813
America,Chile,Table Grapes,Consumption,2020,tonnes, 25 329
America,Chile,Dried Grapes,Exports,2020,tonnes, 57 586
America,Chile,Fresh Grapes,Exports,2020,tonnes, 604 097
America,Chile,Dried Grapes,Imports,2020,tonnes,  749
America,Chile,Fresh Grapes,Imports,2020,tonnes,  681
America,Chile,Dried Grapes,Production,2020,tonnes, 64 829
America,Chile,Fresh Grapes,Production,2020,tonnes,2 433 654
America,Chile,Table Grapes,Production,2020,tonnes, 633 214
America,Chile,Dried Grapes,Consumption,2021,tonnes, 25 965
America,Chile,Table Grapes,Consumption,2021,tonnes, 24 000
America,Chile,Dried Grapes,Exports,2021,tonnes, 63 400
America,Chile,Fresh Grapes,Exports,2021,tonnes, 525 215
America,Chile,Dried Grapes,Imports,2021,tonnes,  968
America,Chile,Fresh Grapes,Imports,2021,tonnes,  970
America,Chile,Dried Grapes,Production,2021,tonnes, 61 430
America,Chile,Fresh Grapes,Production,2021,tonnes,2 850 000
America,Chile,Table Grapes,Production,2021,tonnes, 600 009
America,Chile,Dried Grapes,Consumption,2022,tonnes, 24 160
America,Chile,Table Grapes,Consumption,2022,tonnes, 23 813
America,Chile,Dried Grapes,Exports,2022,tonnes, 65 302
America,Chile,Fresh Grapes,Exports,2022,tonnes, 456 633
America,Chile,Dried Grapes,Imports,2022,tonnes, 1 017
America,Chile,Fresh Grapes,Imports,2022,tonnes, 1 018
America,Chile,Dried Grapes,Production,2022,tonnes, 60 949
America,Chile,Fresh Grapes,Production,2022,tonnes,2 791 611
America,Chile,Table Grapes,Production,2022,tonnes, 598 908
America,Colombia,Dried Grapes,Consumption,1995,tonnes, 3 840
America,Colombia,Table Grapes,Consumption,1995,tonnes, 15 058
America,Colombia,Dried Grapes,Exports,1995,tonnes,  2
America,Colombia,Fresh Grapes,Exports,1995,tonnes,  188
America,Colombia,Dried Grapes,Imports,1995,tonnes, 3 842
America,Colombia,Fresh Grapes,Imports,1995,tonnes, 1 437
America,Colombia,Fresh Grapes,Production,1995,tonnes, 16 500
America,Colombia,Dried Grapes,Consumption,1996,tonnes, 3 721
America,Colombia,Table Grapes,Consumption,1996,tonnes, 15 867
America,Colombia,Dried Grapes,Exports,1996,tonnes,0
America,Colombia,Fresh Grapes,Exports,1996,tonnes,  189
America,Colombia,Dried Grapes,Imports,1996,tonnes, 3 721
America,Colombia,Fresh Grapes,Imports,1996,tonnes, 2 389
America,Colombia,Fresh Grapes,Production,1996,tonnes, 16 500
America,Colombia,Dried Grapes,Consumption,1997,tonnes, 4 450
America,Colombia,Table Grapes,Consumption,1997,tonnes, 16 963
America,Colombia,Dried Grapes,Exports,1997,tonnes,0
America,Colombia,Fresh Grapes,Exports,1997,tonnes,  101
America,Colombia,Dried Grapes,Imports,1997,tonnes, 4 450
America,Colombia,Fresh Grapes,Imports,1997,tonnes, 3 575
America,Colombia,Fresh Grapes,Production,1997,tonnes, 16 500
America,Colombia,Dried Grapes,Consumption,1998,tonnes, 3 815
America,Colombia,Table Grapes,Consumption,1998,tonnes, 13 456
America,Colombia,Dried Grapes,Exports,1998,tonnes,0
America,Colombia,Fresh Grapes,Exports,1998,tonnes,  36
America,Colombia,Dried Grapes,Imports,1998,tonnes, 3 815
America,Colombia,Fresh Grapes,Imports,1998,tonnes, 3 873
America,Colombia,Fresh Grapes,Production,1998,tonnes, 12 000
America,Colombia,Dried Grapes,Consumption,1999,tonnes, 3 576
America,Colombia,Table Grapes,Consumption,1999,tonnes, 14 071
America,Colombia,Dried Grapes,Exports,1999,tonnes,0
America,Colombia,Fresh Grapes,Exports,1999,tonnes,  265
America,Colombia,Dried Grapes,Imports,1999,tonnes, 3 576
America,Colombia,Fresh Grapes,Imports,1999,tonnes, 3 855
America,Colombia,Fresh Grapes,Production,1999,tonnes, 13 011
America,Colombia,Dried Grapes,Consumption,2000,tonnes, 4 341
America,Colombia,Table Grapes,Consumption,2000,tonnes, 14 910
America,Colombia,Dried Grapes,Exports,2000,tonnes,  6
America,Colombia,Fresh Grapes,Exports,2000,tonnes,  6
America,Colombia,Dried Grapes,Imports,2000,tonnes, 4 341
America,Colombia,Fresh Grapes,Imports,2000,tonnes, 5 357
America,Colombia,Fresh Grapes,Production,2000,tonnes, 12 191
America,Colombia,Dried Grapes,Consumption,2001,tonnes, 4 192
America,Colombia,Table Grapes,Consumption,2001,tonnes, 18 432
America,Colombia,Dried Grapes,Exports,2001,tonnes,0
America,Colombia,Fresh Grapes,Exports,2001,tonnes,0
America,Colombia,Dried Grapes,Imports,2001,tonnes, 4 192
America,Colombia,Fresh Grapes,Imports,2001,tonnes, 5 297
America,Colombia,Fresh Grapes,Production,2001,tonnes, 16 388
America,Colombia,Dried Grapes,Consumption,2002,tonnes, 4 594
America,Colombia,Table Grapes,Consumption,2002,tonnes, 18 386
America,Colombia,Dried Grapes,Exports,2002,tonnes,0
America,Colombia,Fresh Grapes,Exports,2002,tonnes,0
America,Colombia,Dried Grapes,Imports,2002,tonnes, 4 590
America,Colombia,Fresh Grapes,Imports,2002,tonnes, 7 154
America,Colombia,Fresh Grapes,Production,2002,tonnes, 14 527
America,Colombia,Dried Grapes,Consumption,2003,tonnes, 4 857
America,Colombia,Table Grapes,Consumption,2003,tonnes, 22 700
America,Colombia,Dried Grapes,Exports,2003,tonnes,  27
America,Colombia,Fresh Grapes,Exports,2003,tonnes,  27
America,Colombia,Dried Grapes,Imports,2003,tonnes, 4 860
America,Colombia,Fresh Grapes,Imports,2003,tonnes, 6 546
America,Colombia,Fresh Grapes,Production,2003,tonnes, 20 193
America,Colombia,Dried Grapes,Consumption,2004,tonnes, 4 780
America,Colombia,Table Grapes,Consumption,2004,tonnes, 22 100
America,Colombia,Dried Grapes,Exports,2004,tonnes,  55
America,Colombia,Fresh Grapes,Exports,2004,tonnes,  55
America,Colombia,Dried Grapes,Imports,2004,tonnes, 4 790
America,Colombia,Fresh Grapes,Imports,2004,tonnes, 5 920
America,Colombia,Fresh Grapes,Production,2004,tonnes, 20 156
America,Colombia,Dried Grapes,Consumption,2005,tonnes, 4 870
America,Colombia,Table Grapes,Consumption,2005,tonnes, 25 809
America,Colombia,Dried Grapes,Exports,2005,tonnes,  3
America,Colombia,Fresh Grapes,Exports,2005,tonnes,  3
America,Colombia,Dried Grapes,Imports,2005,tonnes, 4 870
America,Colombia,Fresh Grapes,Imports,2005,tonnes, 5 760
America,Colombia,Fresh Grapes,Production,2005,tonnes, 24 611
America,Colombia,Dried Grapes,Consumption,2006,tonnes, 5 400
America,Colombia,Table Grapes,Consumption,2006,tonnes, 32 816
America,Colombia,Dried Grapes,Exports,2006,tonnes,0
America,Colombia,Fresh Grapes,Exports,2006,tonnes,0
America,Colombia,Dried Grapes,Imports,2006,tonnes, 5 410
America,Colombia,Fresh Grapes,Imports,2006,tonnes, 6 019
America,Colombia,Fresh Grapes,Production,2006,tonnes, 32 588
America,Colombia,Dried Grapes,Consumption,2007,tonnes, 6 400
America,Colombia,Table Grapes,Consumption,2007,tonnes, 38 106
America,Colombia,Dried Grapes,Exports,2007,tonnes,  1
America,Colombia,Fresh Grapes,Exports,2007,tonnes,  1
America,Colombia,Dried Grapes,Imports,2007,tonnes, 6 415
America,Colombia,Fresh Grapes,Imports,2007,tonnes, 7 610
America,Colombia,Fresh Grapes,Production,2007,tonnes, 37 224
America,Colombia,Dried Grapes,Consumption,2008,tonnes, 5 600
America,Colombia,Table Grapes,Consumption,2008,tonnes, 39 571
America,Colombia,Dried Grapes,Exports,2008,tonnes,  4
America,Colombia,Fresh Grapes,Exports,2008,tonnes,  4
America,Colombia,Dried Grapes,Imports,2008,tonnes, 5 600
America,Colombia,Fresh Grapes,Imports,2008,tonnes, 9 183
America,Colombia,Fresh Grapes,Production,2008,tonnes, 37 376
America,Colombia,Dried Grapes,Consumption,2009,tonnes, 5 700
America,Colombia,Table Grapes,Consumption,2009,tonnes, 40 500
America,Colombia,Dried Grapes,Exports,2009,tonnes,  39
America,Colombia,Fresh Grapes,Exports,2009,tonnes,  39
America,Colombia,Dried Grapes,Imports,2009,tonnes, 5 743
America,Colombia,Fresh Grapes,Imports,2009,tonnes, 9 500
America,Colombia,Fresh Grapes,Production,2009,tonnes, 38 125
America,Colombia,Dried Grapes,Consumption,2010,tonnes, 6 400
America,Colombia,Table Grapes,Consumption,2010,tonnes, 41 200
America,Colombia,Dried Grapes,Exports,2010,tonnes,0
America,Colombia,Fresh Grapes,Exports,2010,tonnes,  2
America,Colombia,Dried Grapes,Imports,2010,tonnes, 6 435
America,Colombia,Fresh Grapes,Imports,2010,tonnes, 11 100
America,Colombia,Fresh Grapes,Production,2010,tonnes, 37 380
America,Colombia,Dried Grapes,Consumption,2011,tonnes, 6 600
America,Colombia,Table Grapes,Consumption,2011,tonnes, 32 170
America,Colombia,Dried Grapes,Exports,2011,tonnes,0
America,Colombia,Fresh Grapes,Exports,2011,tonnes,  34
America,Colombia,Dried Grapes,Imports,2011,tonnes, 6 607
America,Colombia,Fresh Grapes,Imports,2011,tonnes, 13 700
America,Colombia,Fresh Grapes,Production,2011,tonnes, 24 153
America,Colombia,Dried Grapes,Consumption,2012,tonnes, 6 500
America,Colombia,Table Grapes,Consumption,2012,tonnes, 38 143
America,Colombia,Dried Grapes,Exports,2012,tonnes,  1
America,Colombia,Fresh Grapes,Exports,2012,tonnes,  100
America,Colombia,Dried Grapes,Imports,2012,tonnes, 6 516
America,Colombia,Fresh Grapes,Imports,2012,tonnes, 19 698
America,Colombia,Fresh Grapes,Production,2012,tonnes, 25 031
America,Colombia,Dried Grapes,Consumption,2013,tonnes, 6 700
America,Colombia,Table Grapes,Consumption,2013,tonnes, 37 345
America,Colombia,Dried Grapes,Exports,2013,tonnes,  20
America,Colombia,Fresh Grapes,Exports,2013,tonnes,  29
America,Colombia,Dried Grapes,Imports,2013,tonnes, 6 664
America,Colombia,Fresh Grapes,Imports,2013,tonnes, 18 400
America,Colombia,Fresh Grapes,Production,2013,tonnes, 25 631
America,Colombia,Dried Grapes,Consumption,2014,tonnes, 6 900
America,Colombia,Table Grapes,Consumption,2014,tonnes, 40 000
America,Colombia,Dried Grapes,Exports,2014,tonnes,  33
America,Colombia,Fresh Grapes,Exports,2014,tonnes,  82
America,Colombia,Dried Grapes,Imports,2014,tonnes, 6 852
America,Colombia,Fresh Grapes,Imports,2014,tonnes, 21 488
America,Colombia,Fresh Grapes,Production,2014,tonnes, 24 519
America,Colombia,Dried Grapes,Consumption,2015,tonnes, 6 098
America,Colombia,Table Grapes,Consumption,2015,tonnes, 37 772
America,Colombia,Dried Grapes,Exports,2015,tonnes,  20
America,Colombia,Fresh Grapes,Exports,2015,tonnes,  31
America,Colombia,Dried Grapes,Imports,2015,tonnes, 6 018
America,Colombia,Fresh Grapes,Imports,2015,tonnes, 15 972
America,Colombia,Fresh Grapes,Production,2015,tonnes, 24 951
America,Colombia,Dried Grapes,Consumption,2016,tonnes, 6 870
America,Colombia,Table Grapes,Consumption,2016,tonnes, 37 086
America,Colombia,Dried Grapes,Exports,2016,tonnes,  12
America,Colombia,Fresh Grapes,Exports,2016,tonnes,  24
America,Colombia,Dried Grapes,Imports,2016,tonnes, 6 883
America,Colombia,Fresh Grapes,Imports,2016,tonnes, 11 726
America,Colombia,Fresh Grapes,Production,2016,tonnes, 29 152
America,Colombia,Dried Grapes,Consumption,2017,tonnes, 7 190
America,Colombia,Dried Grapes,Exports,2017,tonnes,  169
America,Colombia,Fresh Grapes,Exports,2017,tonnes,0
America,Colombia,Dried Grapes,Imports,2017,tonnes, 7 359
America,Colombia,Fresh Grapes,Imports,2017,tonnes, 12 354
America,Colombia,Fresh Grapes,Production,2017,tonnes, 30 299
America,Colombia,Dried Grapes,Consumption,2018,tonnes, 7 655
America,Colombia,Dried Grapes,Exports,2018,tonnes,  28
America,Colombia,Fresh Grapes,Exports,2018,tonnes,  35
America,Colombia,Dried Grapes,Imports,2018,tonnes, 7 683
America,Colombia,Fresh Grapes,Imports,2018,tonnes, 12 199
America,Colombia,Fresh Grapes,Production,2018,tonnes, 57 472
America,Colombia,Dried Grapes,Consumption,2019,tonnes, 8 785
America,Colombia,Dried Grapes,Exports,2019,tonnes,  19
America,Colombia,Fresh Grapes,Exports,2019,tonnes,  21
America,Colombia,Dried Grapes,Imports,2019,tonnes, 8 490
America,Colombia,Fresh Grapes,Imports,2019,tonnes, 12 589
America,Colombia,Fresh Grapes,Production,2019,tonnes, 67 632
America,Colombia,Dried Grapes,Consumption,2020,tonnes, 7 606
America,Colombia,Dried Grapes,Exports,2020,tonnes,  2
America,Colombia,Fresh Grapes,Exports,2020,tonnes,  68
America,Colombia,Dried Grapes,Imports,2020,tonnes, 7 225
America,Colombia,Fresh Grapes,Imports,2020,tonnes, 11 975
America,Colombia,Fresh Grapes,Production,2020,tonnes, 28 009
America,Colombia,Dried Grapes,Exports,2021,tonnes,  1
America,Colombia,Fresh Grapes,Exports,2021,tonnes,  3
America,Colombia,Dried Grapes,Imports,2021,tonnes, 8 275
America,Colombia,Fresh Grapes,Imports,2021,tonnes, 12 388
America,Colombia,Fresh Grapes,Production,2021,tonnes, 32 298
America,Colombia,Dried Grapes,Exports,2022,tonnes,  1
America,Colombia,Fresh Grapes,Exports,2022,tonnes,  20
America,Colombia,Dried Grapes,Imports,2022,tonnes, 8 329
America,Colombia,Fresh Grapes,Imports,2022,tonnes, 15 164
America,Colombia,Fresh Grapes,Production,2022,tonnes, 34 559
America,Costa Rica,Dried Grapes,Consumption,1995,tonnes,  376
America,Costa Rica,Table Grapes,Consumption,1995,tonnes, 3 205
America,Costa Rica,Dried Grapes,Exports,1995,tonnes,  5
America,Costa Rica,Fresh Grapes,Exports,1995,tonnes,  25
America,Costa Rica,Dried Grapes,Imports,1995,tonnes,  381
America,Costa Rica,Fresh Grapes,Imports,1995,tonnes, 3 230
America,Costa Rica,Dried Grapes,Consumption,1996,tonnes,  368
America,Costa Rica,Table Grapes,Consumption,1996,tonnes, 2 923
America,Costa Rica,Dried Grapes,Exports,1996,tonnes,  1
America,Costa Rica,Fresh Grapes,Exports,1996,tonnes,  54
America,Costa Rica,Dried Grapes,Imports,1996,tonnes,  369
America,Costa Rica,Fresh Grapes,Imports,1996,tonnes, 2 977
America,Costa Rica,Dried Grapes,Consumption,1997,tonnes,  534
America,Costa Rica,Table Grapes,Consumption,1997,tonnes, 2 918
America,Costa Rica,Dried Grapes,Exports,1997,tonnes,  7
America,Costa Rica,Fresh Grapes,Exports,1997,tonnes,  26
America,Costa Rica,Dried Grapes,Imports,1997,tonnes,  541
America,Costa Rica,Fresh Grapes,Imports,1997,tonnes, 2 944
America,Costa Rica,Dried Grapes,Consumption,1998,tonnes,  442
America,Costa Rica,Table Grapes,Consumption,1998,tonnes, 3 297
America,Costa Rica,Dried Grapes,Exports,1998,tonnes,  7
America,Costa Rica,Fresh Grapes,Exports,1998,tonnes,  61
America,Costa Rica,Dried Grapes,Imports,1998,tonnes,  449
America,Costa Rica,Fresh Grapes,Imports,1998,tonnes, 3 358
America,Costa Rica,Dried Grapes,Consumption,1999,tonnes,  465
America,Costa Rica,Table Grapes,Consumption,1999,tonnes, 3 899
America,Costa Rica,Dried Grapes,Exports,1999,tonnes,  12
America,Costa Rica,Fresh Grapes,Exports,1999,tonnes,  75
America,Costa Rica,Dried Grapes,Imports,1999,tonnes,  477
America,Costa Rica,Fresh Grapes,Imports,1999,tonnes, 3 975
America,Costa Rica,Dried Grapes,Consumption,2000,tonnes,  476
America,Costa Rica,Table Grapes,Consumption,2000,tonnes, 4 774
America,Costa Rica,Dried Grapes,Exports,2000,tonnes,0
America,Costa Rica,Fresh Grapes,Exports,2000,tonnes,  95
America,Costa Rica,Dried Grapes,Imports,2000,tonnes,  497
America,Costa Rica,Fresh Grapes,Imports,2000,tonnes, 4 869
America,Costa Rica,Dried Grapes,Consumption,2001,tonnes,  536
America,Costa Rica,Table Grapes,Consumption,2001,tonnes, 4 406
America,Costa Rica,Dried Grapes,Exports,2001,tonnes,0
America,Costa Rica,Fresh Grapes,Exports,2001,tonnes,  99
America,Costa Rica,Dried Grapes,Imports,2001,tonnes,  573
America,Costa Rica,Fresh Grapes,Imports,2001,tonnes, 4 505
America,Costa Rica,Dried Grapes,Consumption,2002,tonnes,  473
America,Costa Rica,Table Grapes,Consumption,2002,tonnes, 4 863
America,Costa Rica,Dried Grapes,Exports,2002,tonnes,0
America,Costa Rica,Fresh Grapes,Exports,2002,tonnes,  132
America,Costa Rica,Dried Grapes,Imports,2002,tonnes,  520
America,Costa Rica,Fresh Grapes,Imports,2002,tonnes, 4 995
America,Costa Rica,Dried Grapes,Consumption,2003,tonnes,  477
America,Costa Rica,Table Grapes,Consumption,2003,tonnes, 4 872
America,Costa Rica,Dried Grapes,Exports,2003,tonnes,0
America,Costa Rica,Fresh Grapes,Exports,2003,tonnes,  126
America,Costa Rica,Dried Grapes,Imports,2003,tonnes,  520
America,Costa Rica,Fresh Grapes,Imports,2003,tonnes, 4 998
America,Costa Rica,Dried Grapes,Consumption,2004,tonnes,  528
America,Costa Rica,Table Grapes,Consumption,2004,tonnes, 4 618
America,Costa Rica,Dried Grapes,Exports,2004,tonnes,  4
America,Costa Rica,Fresh Grapes,Exports,2004,tonnes,  241
America,Costa Rica,Dried Grapes,Imports,2004,tonnes,  570
America,Costa Rica,Fresh Grapes,Imports,2004,tonnes, 4 859
America,Costa Rica,Dried Grapes,Consumption,2005,tonnes,  389
America,Costa Rica,Table Grapes,Consumption,2005,tonnes, 2 215
America,Costa Rica,Dried Grapes,Exports,2005,tonnes,  88
America,Costa Rica,Fresh Grapes,Exports,2005,tonnes,  208
America,Costa Rica,Dried Grapes,Imports,2005,tonnes,  480
America,Costa Rica,Fresh Grapes,Imports,2005,tonnes, 2 423
America,Costa Rica,Dried Grapes,Consumption,2006,tonnes,  654
America,Costa Rica,Table Grapes,Consumption,2006,tonnes, 5 508
America,Costa Rica,Dried Grapes,Exports,2006,tonnes,  103
America,Costa Rica,Fresh Grapes,Exports,2006,tonnes,  167
America,Costa Rica,Dried Grapes,Imports,2006,tonnes,  600
America,Costa Rica,Fresh Grapes,Imports,2006,tonnes, 5 675
America,Costa Rica,Dried Grapes,Consumption,2007,tonnes,  723
America,Costa Rica,Table Grapes,Consumption,2007,tonnes, 5 063
America,Costa Rica,Dried Grapes,Exports,2007,tonnes,  98
America,Costa Rica,Fresh Grapes,Exports,2007,tonnes,  81
America,Costa Rica,Dried Grapes,Imports,2007,tonnes,  800
America,Costa Rica,Fresh Grapes,Imports,2007,tonnes, 5 144
America,Costa Rica,Dried Grapes,Consumption,2008,tonnes,  628
America,Costa Rica,Table Grapes,Consumption,2008,tonnes, 4 957
America,Costa Rica,Dried Grapes,Exports,2008,tonnes,  121
America,Costa Rica,Fresh Grapes,Exports,2008,tonnes,  33
America,Costa Rica,Dried Grapes,Imports,2008,tonnes,  700
America,Costa Rica,Fresh Grapes,Imports,2008,tonnes, 4 990
America,Costa Rica,Dried Grapes,Consumption,2009,tonnes,  584
America,Costa Rica,Table Grapes,Consumption,2009,tonnes, 5 336
America,Costa Rica,Dried Grapes,Exports,2009,tonnes,  85
America,Costa Rica,Fresh Grapes,Exports,2009,tonnes,  128
America,Costa Rica,Dried Grapes,Imports,2009,tonnes,  494
America,Costa Rica,Fresh Grapes,Imports,2009,tonnes, 5 464
America,Costa Rica,Dried Grapes,Consumption,2010,tonnes,  681
America,Costa Rica,Table Grapes,Consumption,2010,tonnes, 6 506
America,Costa Rica,Dried Grapes,Exports,2010,tonnes,  106
America,Costa Rica,Fresh Grapes,Exports,2010,tonnes,  95
America,Costa Rica,Dried Grapes,Imports,2010,tonnes,  787
America,Costa Rica,Fresh Grapes,Imports,2010,tonnes, 6 601
America,Costa Rica,Dried Grapes,Consumption,2011,tonnes,  843
America,Costa Rica,Table Grapes,Consumption,2011,tonnes, 6 629
America,Costa Rica,Dried Grapes,Exports,2011,tonnes,  99
America,Costa Rica,Fresh Grapes,Exports,2011,tonnes,  123
America,Costa Rica,Dried Grapes,Imports,2011,tonnes,  942
America,Costa Rica,Fresh Grapes,Imports,2011,tonnes, 6 752
America,Costa Rica,Dried Grapes,Consumption,2012,tonnes,  679
America,Costa Rica,Table Grapes,Consumption,2012,tonnes, 7 136
America,Costa Rica,Dried Grapes,Exports,2012,tonnes,  57
America,Costa Rica,Fresh Grapes,Exports,2012,tonnes,  76
America,Costa Rica,Dried Grapes,Imports,2012,tonnes,  736
America,Costa Rica,Fresh Grapes,Imports,2012,tonnes, 7 212
America,Costa Rica,Dried Grapes,Consumption,2013,tonnes,  753
America,Costa Rica,Table Grapes,Consumption,2013,tonnes, 7 824
America,Costa Rica,Dried Grapes,Exports,2013,tonnes,  107
America,Costa Rica,Fresh Grapes,Exports,2013,tonnes,  99
America,Costa Rica,Dried Grapes,Imports,2013,tonnes,  860
America,Costa Rica,Fresh Grapes,Imports,2013,tonnes, 7 900
America,Costa Rica,Dried Grapes,Consumption,2014,tonnes,  850
America,Costa Rica,Table Grapes,Consumption,2014,tonnes, 6 924
America,Costa Rica,Dried Grapes,Exports,2014,tonnes,  61
America,Costa Rica,Fresh Grapes,Exports,2014,tonnes,  151
America,Costa Rica,Dried Grapes,Imports,2014,tonnes,  912
America,Costa Rica,Fresh Grapes,Imports,2014,tonnes, 7 373
America,Costa Rica,Dried Grapes,Consumption,2015,tonnes,  818
America,Costa Rica,Table Grapes,Consumption,2015,tonnes, 7 004
America,Costa Rica,Dried Grapes,Exports,2015,tonnes,  86
America,Costa Rica,Fresh Grapes,Exports,2015,tonnes,  189
America,Costa Rica,Dried Grapes,Imports,2015,tonnes,  904
America,Costa Rica,Fresh Grapes,Imports,2015,tonnes, 7 632
America,Costa Rica,Dried Grapes,Consumption,2016,tonnes,  813
America,Costa Rica,Table Grapes,Consumption,2016,tonnes, 7 103
America,Costa Rica,Dried Grapes,Exports,2016,tonnes,  104
America,Costa Rica,Fresh Grapes,Exports,2016,tonnes,  182
America,Costa Rica,Dried Grapes,Imports,2016,tonnes,  917
America,Costa Rica,Fresh Grapes,Imports,2016,tonnes, 8 039
America,Costa Rica,Dried Grapes,Consumption,2017,tonnes, 1 125
America,Costa Rica,Dried Grapes,Exports,2017,tonnes,  115
America,Costa Rica,Fresh Grapes,Exports,2017,tonnes,  112
America,Costa Rica,Dried Grapes,Imports,2017,tonnes, 1 240
America,Costa Rica,Fresh Grapes,Imports,2017,tonnes, 7 610
America,Costa Rica,Dried Grapes,Consumption,2018,tonnes,  775
America,Costa Rica,Dried Grapes,Exports,2018,tonnes,  84
America,Costa Rica,Fresh Grapes,Exports,2018,tonnes,  32
America,Costa Rica,Dried Grapes,Imports,2018,tonnes,  859
